"Area","Taxa","Year","Trait","Variable","Value"
"EBS","SMS",1978,".Size","abundance",81.6506362955864
"EBS","SMS",1978,".Size","biomass",116.517009188107
"EBS","SMS",1978,"Offspring.size","abundance",0.862124264541508
"EBS","SMS",1978,"Offspring.size","biomass",0.871916285875837
"EBS","SMS",1978,"Parental.care","abundance",1.34048330176897
"EBS","SMS",1978,"Parental.care","biomass",1.25979781946678
"EBS","SMS",1978,"Piscivorous","abundance",0.643617109074877
"EBS","SMS",1978,"Piscivorous","biomass",0.765139517420966
"EBS","SMS",1978,"Planktivorous","abundance",0.356382890925123
"EBS","SMS",1978,"Planktivorous","biomass",0.234860482579034
"EBS","SMS",1979,"Benthivorous","abundance",0
"EBS","SMS",1979,"Benthivorous","biomass",0
"EBS","SMS",1979,"Demersal","abundance",0.301949588512331
"EBS","SMS",1979,"Demersal","biomass",0.500278468716618
"EBS","SMS",1979,".Size","abundance",81.5162583500302
"EBS","SMS",1979,".Size","biomass",118.898663211791
"EBS","SMS",1979,"Offspring.size","abundance",0.862374665723174
"EBS","SMS",1979,"Offspring.size","biomass",0.886017960358785
"EBS","SMS",1979,"Parental.care","abundance",1.34336324357798
"EBS","SMS",1979,"Parental.care","biomass",1.37404913682529
"EBS","SMS",1979,"Piscivorous","abundance",0.64531283209031
"EBS","SMS",1979,"Piscivorous","biomass",0.874327605541904
"EBS","SMS",1979,"Planktivorous","abundance",0.35468716790969
"EBS","SMS",1979,"Planktivorous","biomass",0.125672394458096
"EBS","SMS",1980,"Benthivorous","abundance",0
"EBS","SMS",1980,"Benthivorous","biomass",0
"EBS","SMS",1980,"Demersal","abundance",0.307864722973336
"EBS","SMS",1980,"Demersal","biomass",0.62222889831678
"EBS","SMS",1980,".Size","abundance",82.4730468657737
"EBS","SMS",1980,".Size","biomass",137.161416555676
"EBS","SMS",1980,"Offspring.size","abundance",0.862382748210042
"EBS","SMS",1980,"Offspring.size","biomass",0.879735407213128
"EBS","SMS",1980,"Parental.care","abundance",1.3388254427131
"EBS","SMS",1980,"Parental.care","biomass",1.23004480225478
"EBS","SMS",1980,"Piscivorous","abundance",0.646690165686435
"EBS","SMS",1980,"Piscivorous","biomass",0.852273700571563
"EBS","SMS",1980,"Planktivorous","abundance",0.353309834313565
"EBS","SMS",1980,"Planktivorous","biomass",0.147726299428437
"EBS","SMS",1981,"Benthivorous","abundance",0
"EBS","SMS",1981,"Benthivorous","biomass",0
"EBS","SMS",1981,"Demersal","abundance",0.306744867317826
"EBS","SMS",1981,"Demersal","biomass",0.62951038829326
"EBS","SMS",1981,".Size","abundance",82.2454771911177
"EBS","SMS",1981,".Size","biomass",139.323002101492
"EBS","SMS",1981,"Offspring.size","abundance",0.862176552020916
"EBS","SMS",1981,"Offspring.size","biomass",0.884081929450468
"EBS","SMS",1981,"Parental.care","abundance",1.3380835036082
"EBS","SMS",1981,"Parental.care","biomass",1.25838243639767
"EBS","SMS",1981,"Piscivorous","abundance",0.644828370926024
"EBS","SMS",1981,"Piscivorous","biomass",0.887892824690928
"EBS","SMS",1981,"Planktivorous","abundance",0.355171629073976
"EBS","SMS",1981,"Planktivorous","biomass",0.112107175309072
"EBS","SMS",1982,"Benthivorous","abundance",0
"EBS","SMS",1982,"Benthivorous","biomass",0
"EBS","SMS",1982,"Demersal","abundance",0.297449932816125
"EBS","SMS",1982,"Demersal","biomass",0.508146535771244
"EBS","SMS",1982,".Size","abundance",80.6092622585182
"EBS","SMS",1982,".Size","biomass",117.067844151837
"EBS","SMS",1982,"Offspring.size","abundance",0.861578749656649
"EBS","SMS",1982,"Offspring.size","biomass",0.872348338575774
"EBS","SMS",1982,"Parental.care","abundance",1.34063705587418
"EBS","SMS",1982,"Parental.care","biomass",1.26099591620441
"EBS","SMS",1982,"Piscivorous","abundance",0.638086988690306
"EBS","SMS",1982,"Piscivorous","biomass",0.769142451975659
"EBS","SMS",1982,"Planktivorous","abundance",0.361913011309694
"EBS","SMS",1982,"Planktivorous","biomass",0.230857548024341
"EBS","SMS",1983,"Benthivorous","abundance",0
"EBS","SMS",1983,"Benthivorous","biomass",0
"EBS","SMS",1983,"Demersal","abundance",0.277517409730853
"EBS","SMS",1983,"Demersal","biomass",0.293103992408393
"EBS","SMS",1983,".Size","abundance",76.8926297121047
"EBS","SMS",1983,".Size","biomass",77.2712319740374
"EBS","SMS",1983,"Offspring.size","abundance",0.859380573989038
"EBS","SMS",1983,"Offspring.size","biomass",0.849957328901615
"EBS","SMS",1983,"Parental.care","abundance",1.33894573522854
"EBS","SMS",1983,"Parental.care","biomass",1.25310680589286
"EBS","SMS",1983,"Piscivorous","abundance",0.616463144959396
"EBS","SMS",1983,"Piscivorous","biomass",0.546210798301257
"EBS","SMS",1983,"Planktivorous","abundance",0.383536855040604
"EBS","SMS",1983,"Planktivorous","biomass",0.453789201698743
"EBS","SMS",1984,"Benthivorous","abundance",0
"EBS","SMS",1984,"Benthivorous","biomass",0
"EBS","SMS",1984,"Demersal","abundance",0.289858721941677
"EBS","SMS",1984,"Demersal","biomass",0.358382202514893
"EBS","SMS",1984,".Size","abundance",79.0719438673382
"EBS","SMS",1984,".Size","biomass",89.0779227226966
"EBS","SMS",1984,"Offspring.size","abundance",0.86020443844817
"EBS","SMS",1984,"Offspring.size","biomass",0.855546750442004
"EBS","SMS",1984,"Parental.care","abundance",1.33579100103688
"EBS","SMS",1984,"Parental.care","biomass",1.24605508482608
"EBS","SMS",1984,"Piscivorous","abundance",0.625649722978557
"EBS","SMS",1984,"Piscivorous","biomass",0.60443728734097
"EBS","SMS",1984,"Planktivorous","abundance",0.374350277021443
"EBS","SMS",1984,"Planktivorous","biomass",0.39556271265903
"EBS","SMS",1985,"Benthivorous","abundance",0
"EBS","SMS",1985,"Benthivorous","biomass",0
"EBS","SMS",1985,"Demersal","abundance",0.28653891921735
"EBS","SMS",1985,"Demersal","biomass",0.334567117052581
"EBS","SMS",1985,".Size","abundance",78.4452533150061
"EBS","SMS",1985,".Size","biomass",84.0010685628954
"EBS","SMS",1985,"Offspring.size","abundance",0.859804483857152
"EBS","SMS",1985,"Offspring.size","biomass",0.85011566668387
"EBS","SMS",1985,"Parental.care","abundance",1.33524455789703
"EBS","SMS",1985,"Parental.care","biomass",1.22209375949036
"EBS","SMS",1985,"Piscivorous","abundance",0.621783477114376
"EBS","SMS",1985,"Piscivorous","biomass",0.556660876542942
"EBS","SMS",1985,"Planktivorous","abundance",0.378216522885624
"EBS","SMS",1985,"Planktivorous","biomass",0.443339123457058
"EBS","SMS",1986,"Benthivorous","abundance",0
"EBS","SMS",1986,"Benthivorous","biomass",0
"EBS","SMS",1986,"Demersal","abundance",0.283645933416413
"EBS","SMS",1986,"Demersal","biomass",0.293846897539738
"EBS","SMS",1986,".Size","abundance",78.2157386653339
"EBS","SMS",1986,".Size","biomass",79.1628981354352
"EBS","SMS",1986,"Offspring.size","abundance",0.860851556529022
"EBS","SMS",1986,"Offspring.size","biomass",0.857767196741322
"EBS","SMS",1986,"Parental.care","abundance",1.34568575574875
"EBS","SMS",1986,"Parental.care","biomass",1.31362306855598
"EBS","SMS",1986,"Piscivorous","abundance",0.629331689165168
"EBS","SMS",1986,"Piscivorous","biomass",0.607469966095719
"EBS","SMS",1986,"Planktivorous","abundance",0.370668310834832
"EBS","SMS",1986,"Planktivorous","biomass",0.392530033904281
"EBS","SMS",1987,"Benthivorous","abundance",0
"EBS","SMS",1987,"Benthivorous","biomass",0
"EBS","SMS",1987,"Demersal","abundance",0.283409315035449
"EBS","SMS",1987,"Demersal","biomass",0.319461976982762
"EBS","SMS",1987,".Size","abundance",78.1287680574935
"EBS","SMS",1987,".Size","biomass",82.5806422131661
"EBS","SMS",1987,"Offspring.size","abundance",0.860636574691341
"EBS","SMS",1987,"Offspring.size","biomass",0.854603884827257
"EBS","SMS",1987,"Parental.care","abundance",1.34418807210245
"EBS","SMS",1987,"Parental.care","biomass",1.26895304994269
"EBS","SMS",1987,"Piscivorous","abundance",0.627597387137894
"EBS","SMS",1987,"Piscivorous","biomass",0.588415026925449
"EBS","SMS",1987,"Planktivorous","abundance",0.372402612862106
"EBS","SMS",1987,"Planktivorous","biomass",0.411584973074551
"EBS","SMS",1988,"Benthivorous","abundance",0
"EBS","SMS",1988,"Benthivorous","biomass",0
"EBS","SMS",1988,"Demersal","abundance",0.281899475689456
"EBS","SMS",1988,"Demersal","biomass",0.285202687484609
"EBS","SMS",1988,".Size","abundance",77.8549821583486
"EBS","SMS",1988,".Size","biomass",77.4086701315938
"EBS","SMS",1988,"Offspring.size","abundance",0.860504185846279
"EBS","SMS",1988,"Offspring.size","biomass",0.856186101204433
"EBS","SMS",1988,"Parental.care","abundance",1.34432684936168
"EBS","SMS",1988,"Parental.care","biomass",1.30797847015261
"EBS","SMS",1988,"Piscivorous","abundance",0.626226325051135
"EBS","SMS",1988,"Piscivorous","biomass",0.593181157637218
"EBS","SMS",1988,"Planktivorous","abundance",0.373773674948865
"EBS","SMS",1988,"Planktivorous","biomass",0.406818842362782
"EBS","SMS",1989,"Benthivorous","abundance",0
"EBS","SMS",1989,"Benthivorous","biomass",0
"EBS","SMS",1989,"Demersal","abundance",0.27779048250643
"EBS","SMS",1989,"Demersal","biomass",0.233651370398319
"EBS","SMS",1989,".Size","abundance",77.118936725226
"EBS","SMS",1989,".Size","biomass",68.0571456951081
"EBS","SMS",1989,"Offspring.size","abundance",0.860183814637442
"EBS","SMS",1989,"Offspring.size","biomass",0.851650469320891
"EBS","SMS",1989,"Parental.care","abundance",1.34501682565665
"EBS","SMS",1989,"Parental.care","biomass",1.31259632902818
"EBS","SMS",1989,"Piscivorous","abundance",0.622807308163084
"EBS","SMS",1989,"Piscivorous","biomass",0.546247699426503
"EBS","SMS",1989,"Planktivorous","abundance",0.377192691836916
"EBS","SMS",1989,"Planktivorous","biomass",0.453752300573497
"EBS","SMS",1990,"Benthivorous","abundance",0
"EBS","SMS",1990,"Benthivorous","biomass",0
"EBS","SMS",1990,"Demersal","abundance",0.267866340101943
"EBS","SMS",1990,"Demersal","biomass",0.185399905507673
"EBS","SMS",1990,".Size","abundance",75.367895245356
"EBS","SMS",1990,".Size","biomass",58.1479362029729
"EBS","SMS",1990,"Offspring.size","abundance",0.859527625215965
"EBS","SMS",1990,"Offspring.size","biomass",0.842308206065179
"EBS","SMS",1990,"Parental.care","abundance",1.34760305746891
"EBS","SMS",1990,"Parental.care","biomass",1.27704667550211
"EBS","SMS",1990,"Piscivorous","abundance",0.615469397570856
"EBS","SMS",1990,"Piscivorous","biomass",0.462446581009782
"EBS","SMS",1990,"Planktivorous","abundance",0.384530602429144
"EBS","SMS",1990,"Planktivorous","biomass",0.537553418990218
"EBS","SMS",1991,"Benthivorous","abundance",0
"EBS","SMS",1991,"Benthivorous","biomass",0
"EBS","SMS",1991,"Demersal","abundance",0.266531643365391
"EBS","SMS",1991,"Demersal","biomass",0.113839882718526
"EBS","SMS",1991,".Size","abundance",75.0780278687189
"EBS","SMS",1991,".Size","biomass",42.6564119988999
"EBS","SMS",1991,"Offspring.size","abundance",0.859199708779141
"EBS","SMS",1991,"Offspring.size","biomass",0.82494629631011
"EBS","SMS",1991,"Parental.care","abundance",1.34607605136162
"EBS","SMS",1991,"Parental.care","biomass",1.19689219236866
"EBS","SMS",1991,"Piscivorous","abundance",0.612607694727011
"EBS","SMS",1991,"Piscivorous","biomass",0.310732075087186
"EBS","SMS",1991,"Planktivorous","abundance",0.387392305272989
"EBS","SMS",1991,"Planktivorous","biomass",0.689267924912814
"EBS","SMS",1992,"Benthivorous","abundance",0
"EBS","SMS",1992,"Benthivorous","biomass",0
"EBS","SMS",1992,"Demersal","abundance",0.267729654711326
"EBS","SMS",1992,"Demersal","biomass",0.0885406675480738
"EBS","SMS",1992,".Size","abundance",75.2945836052167
"EBS","SMS",1992,".Size","biomass",38.1305688082185
"EBS","SMS",1992,"Offspring.size","abundance",0.859301735760595
"EBS","SMS",1992,"Offspring.size","biomass",0.823000271128074
"EBS","SMS",1992,"Parental.care","abundance",1.34594231511492
"EBS","SMS",1992,"Parental.care","biomass",1.20134779239217
"EBS","SMS",1992,"Piscivorous","abundance",0.613671969826249
"EBS","SMS",1992,"Piscivorous","biomass",0.289888459940242
"EBS","SMS",1992,"Planktivorous","abundance",0.386328030173751
"EBS","SMS",1992,"Planktivorous","biomass",0.710111540059758
"EBS","SMS",1993,"Benthivorous","abundance",0
"EBS","SMS",1993,"Benthivorous","biomass",0
"EBS","SMS",1993,"Demersal","abundance",0.268981251748394
"EBS","SMS",1993,"Demersal","biomass",0.123328422372606
"EBS","SMS",1993,".Size","abundance",75.3719396159713
"EBS","SMS",1993,".Size","biomass",43.119507663118
"EBS","SMS",1993,"Offspring.size","abundance",0.858752029681849
"EBS","SMS",1993,"Offspring.size","biomass",0.820235154970378
"EBS","SMS",1993,"Parental.care","abundance",1.34066859635403
"EBS","SMS",1993,"Parental.care","biomass",1.15265786022616
"EBS","SMS",1993,"Piscivorous","abundance",0.609649848102422
"EBS","SMS",1993,"Piscivorous","biomass",0.275986282598764
"EBS","SMS",1993,"Planktivorous","abundance",0.390350151897578
"EBS","SMS",1993,"Planktivorous","biomass",0.724013717401236
"EBS","SMS",1994,"Benthivorous","abundance",0
"EBS","SMS",1994,"Benthivorous","biomass",0
"EBS","SMS",1994,"Demersal","abundance",0.270944995703462
"EBS","SMS",1994,"Demersal","biomass",0.133869484612854
"EBS","SMS",1994,".Size","abundance",75.6309531583106
"EBS","SMS",1994,".Size","biomass",44.0034969467954
"EBS","SMS",1994,"Offspring.size","abundance",0.85849628151465
"EBS","SMS",1994,"Offspring.size","biomass",0.816630308275088
"EBS","SMS",1994,"Parental.care","abundance",1.33714048099564
"EBS","SMS",1994,"Parental.care","biomass",1.11625902682863
"EBS","SMS",1994,"Piscivorous","abundance",0.608085476699106
"EBS","SMS",1994,"Piscivorous","biomass",0.250128511441484
"EBS","SMS",1994,"Planktivorous","abundance",0.391914523300894
"EBS","SMS",1994,"Planktivorous","biomass",0.749871488558516
"EBS","SMS",1995,"Benthivorous","abundance",0
"EBS","SMS",1995,"Benthivorous","biomass",0
"EBS","SMS",1995,"Demersal","abundance",0.262357684008181
"EBS","SMS",1995,"Demersal","biomass",0.0937664881842588
"EBS","SMS",1995,".Size","abundance",74.1164093011074
"EBS","SMS",1995,".Size","biomass",36.4046853481908
"EBS","SMS",1995,"Offspring.size","abundance",0.857931233495637
"EBS","SMS",1995,"Offspring.size","biomass",0.811673556654026
"EBS","SMS",1995,"Parental.care","abundance",1.33939984288283
"EBS","SMS",1995,"Parental.care","biomass",1.10867763869956
"EBS","SMS",1995,"Piscivorous","abundance",0.601757526891013
"EBS","SMS",1995,"Piscivorous","biomass",0.202444126883817
"EBS","SMS",1995,"Planktivorous","abundance",0.398242473108987
"EBS","SMS",1995,"Planktivorous","biomass",0.797555873116183
"EBS","SMS",1996,"Benthivorous","abundance",0
"EBS","SMS",1996,"Benthivorous","biomass",0
"EBS","SMS",1996,"Demersal","abundance",0.26283248645899
"EBS","SMS",1996,"Demersal","biomass",0.111981537300595
"EBS","SMS",1996,".Size","abundance",74.1444671844686
"EBS","SMS",1996,".Size","biomass",39.0520254392256
"EBS","SMS",1996,"Offspring.size","abundance",0.85771702232532
"EBS","SMS",1996,"Offspring.size","biomass",0.810380475470478
"EBS","SMS",1996,"Parental.care","abundance",1.33735481641429
"EBS","SMS",1996,"Parental.care","biomass",1.08439388192815
"EBS","SMS",1996,"Piscivorous","abundance",0.600187302873283
"EBS","SMS",1996,"Piscivorous","biomass",0.19637541922874
"EBS","SMS",1996,"Planktivorous","abundance",0.399812697126717
"EBS","SMS",1996,"Planktivorous","biomass",0.80362458077126
"EBS","SMS",1997,"Benthivorous","abundance",0
"EBS","SMS",1997,"Benthivorous","biomass",0
"EBS","SMS",1997,"Demersal","abundance",0.252391356086569
"EBS","SMS",1997,"Demersal","biomass",0.0522107913745276
"EBS","SMS",1997,".Size","abundance",72.4495305452841
"EBS","SMS",1997,".Size","biomass",28.8532350802951
"EBS","SMS",1997,"Offspring.size","abundance",0.857676058530583
"EBS","SMS",1997,"Offspring.size","biomass",0.807959385603474
"EBS","SMS",1997,"Parental.care","abundance",1.34515589742605
"EBS","SMS",1997,"Parental.care","biomass",1.111946533358
"EBS","SMS",1997,"Piscivorous","abundance",0.597547253512617
"EBS","SMS",1997,"Piscivorous","biomass",0.164157324732528
"EBS","SMS",1997,"Planktivorous","abundance",0.402452746487384
"EBS","SMS",1997,"Planktivorous","biomass",0.835842675267472
"EBS","SMS",1998,"Benthivorous","abundance",0
"EBS","SMS",1998,"Benthivorous","biomass",0
"EBS","SMS",1998,"Demersal","abundance",0.263632557502023
"EBS","SMS",1998,"Demersal","biomass",0.0904209955705815
"EBS","SMS",1998,".Size","abundance",74.2816438751707
"EBS","SMS",1998,".Size","biomass",35.766140628365
"EBS","SMS",1998,"Offspring.size","abundance",0.85775233566394
"EBS","SMS",1998,"Offspring.size","biomass",0.811239630459747
"EBS","SMS",1998,"Parental.care","abundance",1.33700873430339
"EBS","SMS",1998,"Parental.care","biomass",1.107885429082
"EBS","SMS",1998,"Piscivorous","abundance",0.600641291805417
"EBS","SMS",1998,"Piscivorous","biomass",0.198306424652582
"EBS","SMS",1998,"Planktivorous","abundance",0.399358708194583
"EBS","SMS",1998,"Planktivorous","biomass",0.801693575347418
"EBS","SMS",1999,"Benthivorous","abundance",0
"EBS","SMS",1999,"Benthivorous","biomass",0
"EBS","SMS",1999,"Demersal","abundance",0.270893005299881
"EBS","SMS",1999,"Demersal","biomass",0.133502442785132
"EBS","SMS",1999,".Size","abundance",75.6328153459696
"EBS","SMS",1999,".Size","biomass",44.3188326208507
"EBS","SMS",1999,"Offspring.size","abundance",0.85854148893052
"EBS","SMS",1999,"Offspring.size","biomass",0.818281526983636
"EBS","SMS",1999,"Parental.care","abundance",1.33753456451005
"EBS","SMS",1999,"Parental.care","biomass",1.12946148787539
"EBS","SMS",1999,"Piscivorous","abundance",0.608427569809933
"EBS","SMS",1999,"Piscivorous","biomass",0.262963930660526
"EBS","SMS",1999,"Planktivorous","abundance",0.391572430190067
"EBS","SMS",1999,"Planktivorous","biomass",0.737036069339474
"EBS","SMS",2000,"Benthivorous","abundance",0
"EBS","SMS",2000,"Benthivorous","biomass",0
"EBS","SMS",2000,"Demersal","abundance",0.264765224720684
"EBS","SMS",2000,"Demersal","biomass",0.0903276066319362
"EBS","SMS",2000,".Size","abundance",74.6918694190472
"EBS","SMS",2000,".Size","biomass",37.2800095292436
"EBS","SMS",2000,"Offspring.size","abundance",0.858754570255032
"EBS","SMS",2000,"Offspring.size","biomass",0.817979296110705
"EBS","SMS",2000,"Parental.care","abundance",1.34396786449797
"EBS","SMS",2000,"Parental.care","biomass",1.16068034168853
"EBS","SMS",2000,"Piscivorous","abundance",0.608733089218657
"EBS","SMS",2000,"Piscivorous","biomass",0.251007948320465
"EBS","SMS",2000,"Planktivorous","abundance",0.391266910781343
"EBS","SMS",2000,"Planktivorous","biomass",0.748992051679535
"EBS","SMS",2001,"Benthivorous","abundance",0
"EBS","SMS",2001,"Benthivorous","biomass",0
"EBS","SMS",2001,"Demersal","abundance",0.270244108865542
"EBS","SMS",2001,"Demersal","biomass",0.117507203276071
"EBS","SMS",2001,".Size","abundance",75.7162827212297
"EBS","SMS",2001,".Size","biomass",43.0575573698655
"EBS","SMS",2001,"Offspring.size","abundance",0.859371202142402
"EBS","SMS",2001,"Offspring.size","biomass",0.824104727119164
"EBS","SMS",2001,"Parental.care","abundance",1.34452988586103
"EBS","SMS",2001,"Parental.care","biomass",1.1874562747265
"EBS","SMS",2001,"Piscivorous","abundance",0.614773994726573
"EBS","SMS",2001,"Piscivorous","biomass",0.304963478002569
"EBS","SMS",2001,"Planktivorous","abundance",0.385226005273428
"EBS","SMS",2001,"Planktivorous","biomass",0.695036521997431
"EBS","SMS",2002,"Benthivorous","abundance",0
"EBS","SMS",2002,"Benthivorous","biomass",0
"EBS","SMS",2002,"Demersal","abundance",0.268870162970699
"EBS","SMS",2002,"Demersal","biomass",0.138533820981287
"EBS","SMS",2002,".Size","abundance",75.4130792362995
"EBS","SMS",2002,".Size","biomass",46.7847083181256
"EBS","SMS",2002,"Offspring.size","abundance",0.859012431047608
"EBS","SMS",2002,"Offspring.size","biomass",0.825570659458911
"EBS","SMS",2002,"Parental.care","abundance",1.34279204309279
"EBS","SMS",2002,"Parental.care","biomass",1.18256845715755
"EBS","SMS",2002,"Piscivorous","abundance",0.611662206063486
"EBS","SMS",2002,"Piscivorous","biomass",0.321102278138833
"EBS","SMS",2002,"Planktivorous","abundance",0.388337793936514
"EBS","SMS",2002,"Planktivorous","biomass",0.678897721861167
"EBS","SMS",2003,"Benthivorous","abundance",0
"EBS","SMS",2003,"Benthivorous","biomass",0
"EBS","SMS",2003,"Demersal","abundance",0.264361514056762
"EBS","SMS",2003,"Demersal","biomass",0.135536632371446
"EBS","SMS",2003,".Size","abundance",74.7928406406451
"EBS","SMS",2003,".Size","biomass",47.3218437299778
"EBS","SMS",2003,"Offspring.size","abundance",0.859486955579239
"EBS","SMS",2003,"Offspring.size","biomass",0.83007131745553
"EBS","SMS",2003,"Parental.care","abundance",1.35001110531727
"EBS","SMS",2003,"Parental.care","biomass",1.22010701288385
"EBS","SMS",2003,"Piscivorous","abundance",0.614372619374032
"EBS","SMS",2003,"Piscivorous","biomass",0.355643645255295
"EBS","SMS",2003,"Planktivorous","abundance",0.385627380625968
"EBS","SMS",2003,"Planktivorous","biomass",0.644356354744705
"EBS","SMS",2004,"Benthivorous","abundance",0
"EBS","SMS",2004,"Benthivorous","biomass",0
"EBS","SMS",2004,"Demersal","abundance",0.268387008230655
"EBS","SMS",2004,"Demersal","biomass",0.137410986937064
"EBS","SMS",2004,".Size","abundance",75.2116863840383
"EBS","SMS",2004,".Size","biomass",45.4896819402627
"EBS","SMS",2004,"Offspring.size","abundance",0.858468517357355
"EBS","SMS",2004,"Offspring.size","biomass",0.820661183199155
"EBS","SMS",2004,"Parental.care","abundance",1.33891299550337
"EBS","SMS",2004,"Parental.care","biomass",1.14503656358079
"EBS","SMS",2004,"Piscivorous","abundance",0.607300003734027
"EBS","SMS",2004,"Piscivorous","biomass",0.282447550517853
"EBS","SMS",2004,"Planktivorous","abundance",0.392699996265973
"EBS","SMS",2004,"Planktivorous","biomass",0.717552449482147
"EBS","SMS",2005,"Benthivorous","abundance",0
"EBS","SMS",2005,"Benthivorous","biomass",0
"EBS","SMS",2005,"Demersal","abundance",0.269435124704025
"EBS","SMS",2005,"Demersal","biomass",0.140676229275965
"EBS","SMS",2005,".Size","abundance",75.493635149565
"EBS","SMS",2005,".Size","biomass",47.6540553527203
"EBS","SMS",2005,"Offspring.size","abundance",0.858965472110578
"EBS","SMS",2005,"Offspring.size","biomass",0.827878144283895
"EBS","SMS",2005,"Parental.care","abundance",1.34198524841463
"EBS","SMS",2005,"Parental.care","biomass",1.1989527298601
"EBS","SMS",2005,"Piscivorous","abundance",0.611420373118659
"EBS","SMS",2005,"Piscivorous","biomass",0.339628959136063
"EBS","SMS",2005,"Planktivorous","abundance",0.388579626881341
"EBS","SMS",2005,"Planktivorous","biomass",0.660371040863937
"EBS","SMS",2006,"Benthivorous","abundance",0
"EBS","SMS",2006,"Benthivorous","biomass",0
"EBS","SMS",2006,"Demersal","abundance",0.269349468124199
"EBS","SMS",2006,"Demersal","biomass",0.14169374316707
"EBS","SMS",2006,".Size","abundance",75.7382484069906
"EBS","SMS",2006,".Size","biomass",53.1827798903236
"EBS","SMS",2006,"Offspring.size","abundance",0.860104696149274
"EBS","SMS",2006,"Offspring.size","biomass",0.851524913008422
"EBS","SMS",2006,"Parental.care","abundance",1.35096366455648
"EBS","SMS",2006,"Parental.care","biomass",1.38314245336492
"EBS","SMS",2006,"Piscivorous","abundance",0.620313132680679
"EBS","SMS",2006,"Piscivorous","biomass",0.524836196531988
"EBS","SMS",2006,"Planktivorous","abundance",0.379686867319321
"EBS","SMS",2006,"Planktivorous","biomass",0.475163803468011
"EBS","SMS",2007,"Benthivorous","abundance",0
"EBS","SMS",2007,"Benthivorous","biomass",0
"EBS","SMS",2007,"Demersal","abundance",0.274329290600198
"EBS","SMS",2007,"Demersal","biomass",0.188767502039345
"EBS","SMS",2007,".Size","abundance",76.4141033741344
"EBS","SMS",2007,".Size","biomass",58.8555861708666
"EBS","SMS",2007,"Offspring.size","abundance",0.859540022053413
"EBS","SMS",2007,"Offspring.size","biomass",0.843031021278547
"EBS","SMS",2007,"Parental.care","abundance",1.34267289323096
"EBS","SMS",2007,"Parental.care","biomass",1.28008157915956
"EBS","SMS",2007,"Piscivorous","abundance",0.617002183831161
"EBS","SMS",2007,"Piscivorous","biomass",0.468849081198901
"EBS","SMS",2007,"Planktivorous","abundance",0.382997816168839
"EBS","SMS",2007,"Planktivorous","biomass",0.531150918801099
"EBS","SMS",2008,"Benthivorous","abundance",0
"EBS","SMS",2008,"Benthivorous","biomass",0
"EBS","SMS",2008,"Demersal","abundance",0.274553882725022
"EBS","SMS",2008,"Demersal","biomass",0.212881450814568
"EBS","SMS",2008,".Size","abundance",76.507878052958
"EBS","SMS",2008,".Size","biomass",62.5250550893082
"EBS","SMS",2008,"Offspring.size","abundance",0.859793555004536
"EBS","SMS",2008,"Offspring.size","biomass",0.842045599210906
"EBS","SMS",2008,"Parental.care","abundance",1.34448150453635
"EBS","SMS",2008,"Parental.care","biomass",1.25361614273889
"EBS","SMS",2008,"Piscivorous","abundance",0.619035387261368
"EBS","SMS",2008,"Piscivorous","biomass",0.466497593553455
"EBS","SMS",2008,"Planktivorous","abundance",0.380964612738632
"EBS","SMS",2008,"Planktivorous","biomass",0.533502406446545
"EBS","SMS",2009,"Benthivorous","abundance",0
"EBS","SMS",2009,"Benthivorous","biomass",0
"EBS","SMS",2009,"Demersal","abundance",0.28155073740307
"EBS","SMS",2009,"Demersal","biomass",0.305933348260696
"EBS","SMS",2009,".Size","abundance",77.4814777302512
"EBS","SMS",2009,".Size","biomass",76.1477081788352
"EBS","SMS",2009,"Offspring.size","abundance",0.859105939150205
"EBS","SMS",2009,"Offspring.size","biomass",0.835874812774483
"EBS","SMS",2009,"Parental.care","abundance",1.33366007062367
"EBS","SMS",2009,"Parental.care","biomass",1.13296455513335
"EBS","SMS",2009,"Piscivorous","abundance",0.615210808026736
"EBS","SMS",2009,"Piscivorous","biomass",0.438897903394045
"EBS","SMS",2009,"Planktivorous","abundance",0.384789191973264
"EBS","SMS",2009,"Planktivorous","biomass",0.561102096605955
"EBS","SMS",2010,"Benthivorous","abundance",0
"EBS","SMS",2010,"Benthivorous","biomass",0
"EBS","SMS",2010,"Demersal","abundance",0.279926282342426
"EBS","SMS",2010,"Demersal","biomass",0.282045461127458
"EBS","SMS",2010,".Size","abundance",77.2650639488293
"EBS","SMS",2010,".Size","biomass",72.3522097514817
"EBS","SMS",2010,"Offspring.size","abundance",0.859308015220526
"EBS","SMS",2010,"Offspring.size","biomass",0.836143814761218
"EBS","SMS",2010,"Parental.care","abundance",1.33650441371803
"EBS","SMS",2010,"Parental.care","biomass",1.15364982427688
"EBS","SMS",2010,"Piscivorous","abundance",0.616430696060456
"EBS","SMS",2010,"Piscivorous","biomass",0.435695285404334
"EBS","SMS",2010,"Planktivorous","abundance",0.383569303939544
"EBS","SMS",2010,"Planktivorous","biomass",0.564304714595666
"EBS","SMS",2011,"Benthivorous","abundance",0
"EBS","SMS",2011,"Benthivorous","biomass",0
"EBS","SMS",2011,"Demersal","abundance",0.281125958810311
"EBS","SMS",2011,"Demersal","biomass",0.324773895396437
"EBS","SMS",2011,".Size","abundance",77.5790881029498
"EBS","SMS",2011,".Size","biomass",81.3827576064383
